gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant
ENSG00000144161.13,411.85573366462006,0.007428557998034878,0.06721128217789547,0.11052546175763912,0.9119926580065723,0.9216636556139377,FALSE
ENSG00000144182.17,277.94256604920315,-0.09103535169796304,0.05636737754403465,-1.615036137291388,0.1063028693353093,0.12744090387172527,FALSE
ENSG00000144191.12,5.748806739690654,-3.482873806157973,0.3340722145918052,-10.425511772697448,1.896356626390367e-25,1.0040346356452271e-24,TRUE
ENSG00000144199.12,310.27008917678234,-1.6950902695087033,0.12976988142140328,-13.06227801814981,5.4084786693533905e-39,5.065954573495842e-38,TRUE
ENSG00000144214.10,920.3718937538484,0.6698890541677834,0.20881010293222502,3.208125683388098,0.001336030987796162,0.001982263367762784,FALSE
ENSG00000144218.19,963.6670483444617,1.2820784230689874,0.1480972660452841,8.657002639582577,4.8433148909269504e-18,1.8040590770524947e-17,TRUE
ENSG00000144224.17,9884.611042234994,0.0063845891922147645,0.0428762300670831,0.14890742917988808,0.8816266789381794,0.8945631654966049,FALSE
ENSG00000144227.5,244.84523655467885,-8.587422998240811,0.3939984321013588,-21.79557657740028,2.5555388759715332e-105,2.2177338695848326e-103,TRUE
ENSG00000144228.9,2179.426843951578,0.18205753756616377,0.06845855081783123,2.659383457453261,0.007828380838168635,0.010756328248229191,FALSE
ENSG00000144229.12,258.4633967974987,-0.8184124613416495,0.17719490056764894,-4.618713398183817,3.8612674445080485e-6,7.05592645277276e-6,FALSE
ENSG00000144230.16,46.2352690579403,-0.886941908009759,0.16825654003694418,-5.27136661561573,1.3541167909235708e-7,2.730949815815694e-7,FALSE
ENSG00000144231.11,1484.260142621985,0.3334450253950597,0.03052675487496853,10.923041992533555,8.944877269232775e-28,5.2692142834806154e-27,FALSE
ENSG00000144233.10,1964.9802208634744,0.024762419100966628,0.033788535213837165,0.7328645336133383,0.463641056463401,0.5005398256629104,FALSE
ENSG00000144278.15,48.05417263931344,-1.1793584261545071,0.22824143494744556,-5.167153047500179,2.3768662778988154e-7,4.719875087980918e-7,TRUE
ENSG00000144283.22,12174.746813422104,-0.9280402790579955,0.08027173603833991,-11.561233441055004,6.477166271871423e-31,4.354889011113552e-30,FALSE
ENSG00000144285.22,8.956218348921553,1.4337523135464743,0.23809122649318154,6.021861177600067,1.7242275445362042e-9,3.940747840516686e-9,TRUE
ENSG00000144290.17,27.050560973164263,1.5561000036499852,0.2465369387139741,6.311833073644729,2.757495690349448e-10,6.631958066686091e-10,TRUE
ENSG00000144306.15,1341.4702378571878,-0.2654171337868381,0.05002022627262244,-5.3061961843245165,1.1193648287087721e-7,2.2716674485674072e-7,FALSE
ENSG00000144320.14,2937.116678305039,0.7186717934661712,0.06467235612223161,11.112503650058333,1.0905819057323636e-28,6.667126332034939e-28,FALSE
ENSG00000144331.20,835.5710842010214,-1.6000888357679208,0.22127464492527596,-7.231234452136475,4.786232291205834e-13,1.3550208072948251e-12,TRUE
ENSG00000144339.12,6.044186630409026,-1.7938407090508097,0.2548821754726266,-7.037921367881065,1.9512874349322803e-12,5.343155479542912e-12,TRUE
ENSG00000144354.14,145.77915246304346,2.004176737878627,0.15557937144810016,12.882021049604264,5.682768650028764e-38,5.077872512102074e-37,TRUE
ENSG00000144355.15,25.62641753735456,3.69848822640927,0.23845214590212108,15.51040026256426,2.9503397056114534e-54,5.182473391733577e-53,TRUE
ENSG00000144357.18,4410.348326205639,-0.40801715833697816,0.06387922584903911,-6.387321588730801,1.688163830727769e-10,4.114516662858121e-10,FALSE
ENSG00000144362.12,116.0154614101811,-0.22756858317992817,0.08133657455860595,-2.797862885361084,0.005144194517468781,0.007199949261085276,FALSE
ENSG00000144366.16,1974.746982777661,-0.939598660448778,0.12840702756987857,-7.317346084796273,2.5292296604858326e-13,7.290590732733469e-13,FALSE
ENSG00000144369.13,619.2899067631506,-0.06341617473181058,0.11053915801283372,-0.573698731488871,0.5661716868689237,0.6007622806373033,FALSE
ENSG00000144381.18,23545.06587478246,-0.05127235308468681,0.08963428372151917,-0.5720172121192226,0.5673103139384806,0.6017999153120578,FALSE
ENSG00000144395.18,293.89389011948464,1.438251180571402,0.22746284398035574,6.323015906262093,2.5650688520212273e-10,6.181639032071018e-10,TRUE
ENSG00000144401.14,725.7817402729305,-0.1471527525649779,0.05205659602910869,-2.8267839964544343,0.004701803146457582,0.006608648335426381,FALSE
ENSG00000144406.19,41.33786327933042,-1.1227075204535064,0.18098956540807357,-6.203161590681541,5.533996485293861e-10,1.3060331372046962e-9,TRUE
ENSG00000144407.9,1186.3813459248377,-0.16841178393206863,0.14782378840743607,-1.1392739000023957,0.2545889309049434,0.28764844256653,FALSE
ENSG00000144410.5,26.68514046783822,-0.38193310337527214,0.13427215025946868,-2.8444700009437645,0.004448537463364237,0.006265437975056423,FALSE
ENSG00000144426.18,1753.1003628598912,-0.9145403781042746,0.10752348793149244,-8.505493968787222,1.8082402174992926e-17,6.549248150942712e-17,FALSE
ENSG00000144445.17,2475.4217526162474,0.04032648771422238,0.07996568409208954,0.5042974142231043,0.6140523942686666,0.6465942845832784,FALSE
ENSG00000144451.19,1163.998957182446,-0.8161880304607678,0.061050340492205604,-13.369098745075334,9.164452019978468e-41,9.19532766231224e-40,FALSE
ENSG00000144452.15,398.3158003849902,3.021500380285597,0.21634344843375797,13.966220850042278,2.5057449109700384e-44,2.948835322258768e-43,TRUE
ENSG00000144455.14,3830.8903120436307,-0.8379489303742749,0.07030994865111,-11.91792835082729,9.54525505505067e-33,6.943159713648846e-32,FALSE
ENSG00000144468.17,2387.092821177864,0.052695849525817476,0.043596885144415225,1.2087067539633123,0.22677552599021392,0.258754538079652,FALSE
ENSG00000144476.6,3674.628113794258,2.1976811448349127,0.13793775593353233,15.932411905366237,3.775102257931775e-57,7.307081238986408e-56,TRUE
ENSG00000144481.17,34.07353830348425,1.5065739608824285,0.28840258499850957,5.223857341258624,1.7523380348001108e-7,3.507888421634686e-7,TRUE
ENSG00000144485.11,147.9447093065532,-0.10217616690452963,0.1120671971016533,-0.9117401839884354,0.3619055050899521,0.3983789555070015,FALSE
ENSG00000144488.15,55.21231526364924,-0.22221886743823444,0.1778346229292621,-1.249581570663139,0.21145243878103614,0.24244227472103402,FALSE
ENSG00000144504.15,515.7342058014193,0.4047701591541834,0.06428914266480928,6.296088925381599,3.052493010453918e-10,7.328667718759277e-10,FALSE
ENSG00000144524.18,1297.1288055889615,0.02502785510106854,0.06078473134769022,0.41174575499739513,0.6805257845538022,0.7092384682700142,FALSE
ENSG00000144535.20,1275.6322904949873,-0.05176769160156638,0.050261733199473566,-1.029962325336377,0.3030276914440352,0.3381626458320321,FALSE
ENSG00000144550.13,12.204369912933329,-0.17713676632486558,0.16448362702669142,-1.0769264365511644,0.2815131314741355,0.3158345954483794,FALSE
ENSG00000144554.12,254.09907716364316,0.10543991275677926,0.0901041007557232,1.1702010438196617,0.2419200728787816,0.2744336783104838,FALSE
ENSG00000144559.10,331.37670008867224,-0.3477997922126677,0.04549712557474989,-7.644434408086881,2.0986575652843762e-14,6.431526648840948e-14,FALSE
ENSG00000144560.15,2599.857989012418,-0.4287256738424069,0.06679836933131097,-6.418205685770335,1.378898736338269e-10,3.3789787827913377e-10,FALSE
ENSG00000144566.11,3164.9668579360355,-0.4942507299458073,0.04771517318907913,-10.358355569354396,3.834983610165282e-25,1.996171806459021e-24,FALSE
ENSG00000144567.11,11059.848945448213,0.2034195825267745,0.0577912331001752,3.519903826488136,4.317033034660948e-4,6.696703271523772e-4,FALSE
ENSG00000144579.8,10803.577294671035,0.19080461774570898,0.07023081462849534,2.716821935713276,0.006591205814079744,0.009122429339638886,FALSE
ENSG00000144580.14,1829.2666505284574,0.39423922737882844,0.03987854787145645,9.885997570664049,4.787890298350801e-23,2.2552305704381343e-22,FALSE
ENSG00000144583.5,47.76491843948808,2.637572350205127,0.19003003441745656,13.879765681728648,8.401815861729314e-44,9.657666232640433e-43,TRUE
ENSG00000144589.22,977.1628336593753,-0.01529296019297719,0.07370663076712254,-0.2074841847173232,0.8356317427067257,0.8534111414877198,FALSE
ENSG00000144591.19,2007.2637078240155,0.6075000956445225,0.07642657782794758,7.948806722867192,1.8831658684301725e-15,6.120289072398061e-15,FALSE
ENSG00000144596.13,196.42503081805316,-2.094029102548535,0.15349900748165302,-13.641971612088918,2.253835911347151e-42,2.430803768089964e-41,TRUE
ENSG00000144597.14,1299.8862171972,-0.3192463420324533,0.051247072222503916,-6.229552795647591,4.677685029320053e-10,1.109537236387184e-9,FALSE
ENSG00000144619.15,562.4481397554399,-0.7660340148499046,0.12895719380353562,-5.940219325933427,2.846410014320758e-9,6.418750099407883e-9,FALSE
ENSG00000144635.9,1978.7187478952312,-0.38161254362180974,0.05043564171416971,-7.566326721577076,3.839257164052453e-14,1.1586740183727162e-13,FALSE
ENSG00000144642.22,1726.5638303184007,0.30189905778301424,0.09568736279202117,3.1550567282243867,0.0016046690129453943,0.0023618536162682744,FALSE
ENSG00000144644.14,105.3391249143926,-6.731178773900956,0.32073574617058115,-20.986680949247933,8.67992965642002e-98,6.198463118132313e-96,TRUE
ENSG00000144645.14,2699.3505183685847,0.06704319124598196,0.07665714963997589,0.8745849742764196,0.3817997663515326,0.4185647233556834,FALSE
ENSG00000144647.6,1498.6969045177618,-1.0714739891401355,0.07835591364454493,-13.674449563574587,1.4429503069189926e-42,1.5717723043945536e-41,TRUE
ENSG00000144648.16,171.0628845797029,-2.527991163096507,0.17024410899188297,-14.849213744112806,7.038936619374012e-50,1.0282968278737687e-48,TRUE
ENSG00000144649.9,84.87270760006781,-2.1258942432004058,0.14646113225216484,-14.515074480922449,9.725200094199441e-48,1.3057276847785807e-46,TRUE
ENSG00000144655.15,4161.010668475023,-0.5852570031067876,0.12367077926430968,-4.732379035600431,2.219035472428626e-6,4.121979540244967e-6,FALSE
ENSG00000144659.13,1812.2233661611988,-0.8370371414089995,0.05232570547061346,-15.996671882027208,1.3479058841279845e-57,2.670137370463055e-56,FALSE
ENSG00000144668.12,1860.8525394950757,0.10378333677770389,0.11347875882288706,0.9145617898384367,0.36042172580626264,0.39688792394666095,FALSE
ENSG00000144671.10,12.595770325310978,-0.2967692886137112,0.21017551832478648,-1.412006931059927,0.1579479203770629,0.18460127975571106,FALSE
ENSG00000144674.16,6084.896790357218,-0.6943988460414484,0.07690253296125145,-9.02959654646658,1.7230587628556249e-19,6.901715429760082e-19,FALSE
ENSG00000144677.15,6368.082214365728,-1.2935107412528348,0.08244176719806022,-15.68999289092471,1.7707541019619925e-55,3.27508281610585e-54,TRUE
ENSG00000144681.10,243.6504303469114,-1.4430408009251943,0.1761201310786448,-8.19350287833262,2.5373138831110494e-16,8.657456353153806e-16,TRUE
ENSG00000144711.16,4783.28266322661,-0.23724058298906875,0.0636509972810884,-3.7272092052445536,1.9361174469746098e-4,3.093632852719825e-4,FALSE
ENSG00000144712.12,355.29229723733204,-2.439499537610211,0.13763562176736782,-17.724332598529333,2.7212340611185096e-70,8.500369758497485e-69,TRUE
ENSG00000144713.13,27667.943650571786,0.24033150646280166,0.07603038049429749,3.1609930780344744,0.0015723223489976755,0.0023165855701895144,FALSE
ENSG00000144724.20,6895.535055794836,-0.0345731489479202,0.09078890535059117,-0.3808080823798045,0.7033456614850224,0.730667635016627,FALSE
ENSG00000144730.19,1763.36066780205,-0.8064381664183431,0.1511479845850886,-5.335421233912382,9.532300221948974e-8,1.9441441573294842e-7,FALSE
ENSG00000144736.14,942.4370937713509,-0.2958625943554576,0.055667966564858014,-5.314772796860686,1.0679048738157883e-7,2.170594922674436e-7,FALSE
ENSG00000144741.18,1171.2084939928552,-0.5752220502076822,0.05530592966413072,-10.400730151377402,2.4604059315201726e-25,1.2943058742127797e-24,FALSE
ENSG00000144744.17,2050.4407195609188,-0.3891723482104433,0.05358379193002416,-7.26287435422019,3.7894991266863803e-13,1.0793956429974639e-12,FALSE
ENSG00000144746.7,10723.870948754015,0.41782034585912015,0.06942753767222058,6.018078126747376,1.7650000912257226e-9,4.0328790227413895e-9,FALSE
ENSG00000144747.17,2677.9778347246383,-0.343149008483708,0.0571216569851168,-6.007336386847398,1.8859596519801135e-9,4.299515532280342e-9,FALSE
ENSG00000144749.14,1707.7584612114347,0.42788296516995805,0.08314327559881098,5.146332786244919,2.656280218130738e-7,5.256799211415116e-7,FALSE
ENSG00000144791.10,1048.700748641104,0.1662168544107056,0.06002947553206089,2.768920650021864,0.005624233105176926,0.007835835480329428,FALSE
ENSG00000144792.9,189.34126275691025,-0.25323173462066395,0.08387496095715394,-3.0191577048843334,0.002534785468183087,0.0036539055910094244,FALSE
ENSG00000144802.11,927.1447830863904,-0.2719170176508571,0.15953411349810637,-1.7044443454038103,0.0882981051960931,0.107011178773605,FALSE
ENSG00000144810.16,5871.993776154292,2.524415640596983,0.16201713417891692,15.581164630459694,9.775730672038054e-55,1.7464372832499884e-53,TRUE
ENSG00000144815.16,1143.9254377551408,-0.10118006384813641,0.07574539426793656,-1.3357916322968628,0.18161738876102532,0.21032338494317315,FALSE
ENSG00000144821.10,43.35182838302861,1.9660723429472602,0.17893326531287504,10.987740817837702,4.377461152066515e-28,2.6121243595937895e-27,TRUE
ENSG00000144824.21,7198.919131851245,-0.38292171478073966,0.07777065309483223,-4.9237302188244625,8.490987671215223e-7,1.6213610556445067e-6,FALSE
ENSG00000144827.9,3764.138678440313,-0.6493910769579804,0.07556897476054278,-8.593355659723073,8.446557757785764e-18,3.1051674248288583e-17,FALSE
ENSG00000144834.14,164.37313853332952,-5.075649348595658,0.2689122197857558,-18.874744154949383,1.8401282235416283e-79,7.728538538874839e-78,TRUE
ENSG00000144837.9,2138.841386195611,1.486518285952781,0.13766891785798646,10.797777080562307,3.526375531807447e-27,2.0316388203475395e-26,TRUE
ENSG00000144840.10,2189.594718850903,-0.4356298283820756,0.05746030074805387,-7.581405295669811,3.4183191922402106e-14,1.034614960044248e-13,FALSE
ENSG00000144843.11,1307.8646899078415,0.5560682519527742,0.06740318252424382,8.249881253793403,1.5855199289815352e-16,5.468259810336634e-16,FALSE
ENSG00000144847.13,271.80962894435396,-3.4433773302996427,0.21844755885427067,-15.762947173041043,5.596128863809559e-56,1.0498449911433135e-54,TRUE
ENSG00000144848.11,2692.9726524341163,-0.07461311769833466,0.047452678524471714,-1.5723689371898384,0.11586501387129278,0.13814613909916934,FALSE
ENSG00000144852.19,14.784528567363461,0.5323632525764662,0.16534971063824147,3.219620104090725,0.0012836057792412112,0.0019069633389464126,FALSE
ENSG00000144857.14,1118.902729054898,-0.17340832417418967,0.11752511349585398,-1.475500163463421,0.14007812436296824,0.16511502578504417,FALSE
ENSG00000144867.13,3486.406805127613,-0.08543487641422842,0.06472709781944111,-1.3199244102145984,0.1868602567163618,0.21605124665912606,FALSE
ENSG00000144868.14,77.1891893197948,-0.05137591184194075,0.15258373360119482,-0.3367063488970652,0.7363382768420828,0.7614407180980629,FALSE
ENSG00000144891.18,736.1541225789629,-1.049959932983766,0.19444286403354147,-5.399837830009784,6.670116502608202e-8,1.3751605829165808e-7,TRUE
ENSG00000144893.12,34.72111838672001,-0.8541959139463501,0.1546696772726393,-5.522710908878681,3.3380872553517176e-8,7.021798763003276e-8,FALSE
ENSG00000144895.12,6402.44338106926,0.40983012684774134,0.060142204025088436,6.814351643594238,9.46898331187038e-12,2.491847722035334e-11,FALSE
ENSG00000144908.14,9027.115447793489,-1.1430912908814237,0.2032038992805728,-5.625341319376484,1.8514152890087303e-8,3.96453075368419e-8,TRUE
ENSG00000144909.8,2083.6988601747767,0.28046201847753566,0.0930223014627201,3.0149976303256105,0.002569812634463743,0.0037025645697650236,FALSE
ENSG00000144935.15,679.4272201438703,0.34155773598274947,0.09142692316407473,3.7358550869068408,1.8707838573089734e-4,2.992888739613819e-4,FALSE
ENSG00000144959.11,6049.577612890102,0.7677986783961057,0.12255169628262613,6.2651003754809285,3.7258532939549463e-10,8.898857479993733e-10,FALSE
ENSG00000144962.7,3.9470704044576377,-3.6503461743587486,0.3216928338556105,-11.347303359568091,7.648530564180884e-30,4.913056103579721e-29,TRUE
ENSG00000145002.12,10.13991421668227,-0.7135510736656535,0.10891952801941494,-6.55117669568365,5.708546462201872e-11,1.433042008442401e-10,FALSE
ENSG00000145012.13,12014.56395661073,0.2043649238880837,0.07204137098570237,2.836771720080713,0.004557218245902136,0.006411271447130989,FALSE
ENSG00000145014.18,909.9973465073962,1.610848265944601,0.13053174179104438,12.340663227517886,5.47034021958081e-35,4.382961677614609e-34,TRUE
ENSG00000145016.16,691.6587055578943,-0.10247543299468487,0.0844941089505408,-1.2128115707412166,0.2252018705673707,0.25709328848846325,FALSE
ENSG00000145020.16,8.299287641390146,0.43179818077892707,0.13755677493273846,3.1390542631583553,0.0016949405817865545,0.002488711007197155,FALSE
ENSG00000145022.4,4338.6045179942075,-0.5936968224533641,0.0670107341522862,-8.85972717600959,8.021049364001677e-19,3.1064823663625824e-18,FALSE
ENSG00000145040.4,3.5401291275512734,-0.8536039849773268,0.4083399892748793,-2.0904246642439723,0.03657966923261392,0.04658082557933753,FALSE
ENSG00000145041.15,2409.6021528686197,-0.7119702004006297,0.059867215868973984,-11.892488903423455,1.2948938295702084e-32,9.354073176785012e-32,FALSE
ENSG00000145050.19,2273.5799428239166,0.20153625379793494,0.06992200597520527,2.8823008005434056,0.003947826635339127,0.005587548763782894,FALSE
ENSG00000145063.15,5.9334098095802865,-0.18982239460087352,0.17171823313379614,-1.105429465099209,0.2689735421296155,0.30288126631146184,FALSE
ENSG00000145087.13,4.520471777778838,-1.6260074738348524,0.3184302395886633,-5.106322426963188,3.2848900627473815e-7,6.458879043025236e-7,TRUE
ENSG00000145088.9,432.6618595828399,-0.8693743958975269,0.16901213672390958,-5.143857788850376,2.691533103627019e-7,5.324956562229705e-7,FALSE
ENSG00000145103.15,1237.9481767902637,-2.1152878833343443,0.13836698361321342,-15.287518944890433,9.261167167022777e-53,1.5274806111600564e-51,TRUE
ENSG00000145107.16,10.951205999065364,2.21676936530493,0.3087532551203495,7.179744111332045,6.984201458386582e-13,1.9582962642708415e-12,TRUE
ENSG00000145113.22,183.5364264948955,-0.5564307535727998,0.19808908850359416,-2.8089924476718657,0.004969681240284855,0.006968348721062836,FALSE
ENSG00000145147.20,1986.8255146621655,-2.0377748607772292,0.2150500254863285,-9.475817806433033,2.646791914861244e-21,1.1515126577802701e-20,TRUE
ENSG00000145191.15,2709.4296241707675,0.022272913297091888,0.043232530909353174,0.5151887439528375,0.6064211338754477,0.6394578368314048,FALSE
ENSG00000145192.13,59.35776498865446,-3.1603714734913617,0.27766761033923454,-11.38185137845298,5.149477673130773e-30,3.335578617335919e-29,TRUE
ENSG00000145198.14,21.447400507688442,-0.4997724883234025,0.15694486687135475,-3.1843825050554737,0.001450631873256128,0.0021445261808605933,FALSE
ENSG00000145214.14,766.8268542342099,0.2191831498781271,0.07668032784455306,2.858401314121359,0.004257815250296316,0.006007473597833962,FALSE
ENSG00000145216.16,755.5177658525913,-0.20387416894016647,0.04038719421075479,-5.047990406966087,4.464815601285386e-7,8.690225568398618e-7,FALSE
ENSG00000145217.14,627.2036710933561,-0.2042661744971425,0.17476145345802158,-1.1688285400201714,0.2424727191781851,0.2750129841269691,FALSE
ENSG00000145220.14,550.5859524169729,0.8093644756470318,0.06602687805538808,12.258106084738383,1.5201122047277677e-34,1.19529254910007e-33,FALSE
ENSG00000145241.11,1376.6512554365465,-0.2547078000330312,0.0577875983201515,-4.407655058130532,1.0449578872847007e-5,1.8486739779909164e-5,FALSE
ENSG00000145242.13,39.99775914824374,-4.23113229960459,0.43893216030591997,-9.639604208212136,5.439730518113547e-22,2.4420085203617648e-21,TRUE
ENSG00000145244.12,143.96727338252919,-1.9055933657847741,0.13094329373078772,-14.552813752360393,5.604934632338811e-48,7.603215675172648e-47,TRUE
ENSG00000145246.14,3332.2043481685073,-0.40140551712976597,0.07785572237441707,-5.155761257976144,2.526025724715635e-7,5.006964316544197e-7,FALSE
ENSG00000145247.12,6686.862231370848,0.7429667996607895,0.12020036076186272,6.181069632001626,6.366872368364878e-10,1.4953220811014134e-9,FALSE
ENSG00000145248.7,4.780906719438867,-0.014160506012903005,0.2045257307528499,-0.06923581673943335,0.9448019138633589,0.9510800291350455,FALSE
ENSG00000145283.8,50.72113407630566,2.6698899252333246,0.1757539669094173,15.191064942559004,4.052814748840093e-52,6.492430864156549e-51,TRUE
ENSG00000145284.12,5299.425664530409,-2.4371005418489844,0.172140686189969,-14.15760908004908,1.6759997417654525e-45,2.0612201422894873e-44,TRUE
ENSG00000145287.11,199.0426530092657,2.2633436058914,0.1841827192694236,12.288577423925245,1.043257661836224e-34,8.24538504264287e-34,TRUE
ENSG00000145293.16,2761.293723896809,0.020736400767861696,0.045294278423508576,0.45781501526469,0.6470853472946496,0.6781897457369501,FALSE
ENSG00000145321.13,770.6120078802571,-1.5774278831741675,0.34377870725161597,-4.588497920028619,4.46446755230896e-6,8.123638520510533e-6,TRUE
ENSG00000145331.14,424.55514525686345,-0.7793689725546683,0.06816962561834194,-11.432789390953744,2.867469135085175e-30,1.8792355862043578e-29,FALSE
ENSG00000145332.14,2483.8811830603822,-0.6919290333471124,0.07628944117065233,-9.069787676112767,1.1924916236582072e-19,4.806647258202752e-19,FALSE
ENSG00000145335.17,285.2800100078226,-0.9417705850876176,0.14203567895507566,-6.630521232524184,3.3450355135903154e-11,8.524571250503207e-11,FALSE
ENSG00000145348.17,2135.1247398739656,-0.4265718887848484,0.04999131068350013,-8.532920680666221,1.426985289510016e-17,5.191342374719391e-17,FALSE
ENSG00000145349.17,2995.9344415906316,0.2731251698648531,0.06782171658028392,4.027104939780481,5.646783430083805e-5,9.420771540876973e-5,FALSE
ENSG00000145354.12,2039.5715866765888,0.5709113359394391,0.07362344882790145,7.754476936742984,8.870834380012632e-15,2.7733129837930462e-14,FALSE
ENSG00000145358.6,1791.2279054652663,-0.4737224537309011,0.20560311599936817,-2.304062618060501,0.021219128788401546,0.02784313459602602,FALSE
ENSG00000145362.20,12119.13718231428,-2.5941913707431294,0.16885554051308685,-15.36337725644289,2.8816380827525664e-53,4.850479824841314e-52,TRUE
ENSG00000145365.11,788.3399542734812,0.4395957851393608,0.0813997125052726,5.400458694628514,6.64707154492215e-8,1.370625106603617e-7,FALSE
ENSG00000145375.9,636.6226199930071,-0.1469704460621794,0.04917114156263525,-2.9889573719773277,0.0027993118370113557,0.00402018546903357,FALSE
ENSG00000145384.4,9.3613581225862,-0.7886574845447076,0.3456225412586471,-2.2818462061897598,0.022498421715409132,0.029437775153142415,FALSE
ENSG00000145386.11,213.52464839739991,2.481812172508318,0.14445322146413922,17.1807326091681,3.702062754817365e-66,9.91048627969903e-65,TRUE
ENSG00000145388.15,1697.7608474407243,-0.1766319949090415,0.04650795432903775,-3.7978878550407313,1.4593431785005044e-4,2.3556581683999273e-4,FALSE
ENSG00000145390.11,3826.250082401034,-1.4429701516943654,0.08486249572785777,-17.003626152143465,7.719368681798325e-65,1.9699047167728384e-63,TRUE
ENSG00000145391.13,5981.969353592334,0.8846443167909116,0.06874568886860218,12.868360639774608,6.78264736207079e-38,6.0380306407999755e-37,FALSE
ENSG00000145414.9,665.485797603687,-0.1072367036865335,0.05679843577272936,-1.8880221299689572,0.05902297959639112,0.07325602620109009,FALSE
ENSG00000145416.13,923.5605964610902,1.577251342807835,0.14295386246028752,11.033289452014591,2.640276747954382e-28,1.5885301425709009e-27,TRUE
ENSG00000145423.5,2178.147953477769,0.8328365757910003,0.3051166101917367,2.72956813222211,0.006341734315586243,0.008789686019508396,FALSE
ENSG00000145425.10,13309.778167944809,0.40512816844697425,0.07055376897944932,5.742119440351638,9.34988326931967e-9,2.0406540699727672e-8,FALSE
ENSG00000145428.15,61.51322718906876,2.0765547677187586,0.159601055749613,13.01090871840172,1.0607314960605005e-38,9.819728381756835e-38,TRUE
ENSG00000145431.11,2763.22442368982,0.0765031706988933,0.09322281256582973,0.8206486008440286,0.4118464558608935,0.4488946523269826,FALSE
ENSG00000145439.12,2318.4318098283075,-0.9897567538512905,0.07231809347099061,-13.686156622039789,1.228368521357951e-42,1.3397037955784094e-41,FALSE
ENSG00000145451.13,9.335442644680542,-3.122132215026184,0.38166276715649516,-8.180342657700221,2.8303784747417166e-16,9.63483037615676e-16,TRUE
ENSG00000145476.16,4828.627381245961,-0.5088140249306397,0.09342295003141067,-5.446349368753247,5.1414104161865746e-8,1.0683958467127954e-7,FALSE
ENSG00000145491.12,54.300044198026214,1.2777663764098743,0.12297405216798649,10.390536490286623,2.738085964372788e-25,1.4369194424165402e-24,TRUE
ENSG00000145494.12,2591.8445335782685,-0.3736973345277926,0.0908834729970627,-4.111829381122685,3.925363513092785e-5,6.629614394935651e-5,FALSE
ENSG00000145495.16,12056.516534927725,0.13002031465861305,0.05382549042128476,2.415589967522113,0.01570974096312902,0.02091546310193982,FALSE
ENSG00000145506.14,279.11187948708414,0.13470448482064445,0.22591098092854103,0.5962724090125281,0.5509932599432057,0.5860802531186953,FALSE
ENSG00000145526.12,23.328678911362346,-5.303965883441056,0.3760259798939975,-14.105317629745304,3.521999110957957e-45,4.2892450139398764e-44,TRUE
ENSG00000145536.15,709.7056818987451,-3.535924971230757,0.22095103604897937,-16.00320611507307,1.2136102559839541e-57,2.4095679991535963e-56,TRUE
ENSG00000145545.12,1914.0034154119942,0.17256181571133747,0.0832697944087916,2.072321865767912,0.03823543458254306,0.048571289299563204,FALSE
ENSG00000145555.15,6073.509961022119,-1.3464610616843815,0.09331125717102623,-14.429781598767985,3.361438420868995e-47,4.413656219145021e-46,TRUE
ENSG00000145569.6,1559.6724126849106,-0.10129293320061984,0.12833306101422842,-0.7892972582442289,0.4299382887338657,0.4669438759743547,FALSE
ENSG00000145592.14,28541.163510644543,0.8962849359112942,0.07972947501103046,11.241575788468372,2.54793157675166e-29,1.597898797882448e-28,FALSE
ENSG00000145604.17,568.2809474498349,0.5980675729750546,0.059630184587973825,10.029611296820846,1.1296041387537776e-23,5.481330358907426e-23,FALSE
ENSG00000145623.13,8842.17219132087,1.7998265295620604,0.11825727887117891,15.219583494075351,2.6219495332259353e-52,4.246974868157312e-51,TRUE
ENSG00000145626.12,4904.185231925398,-2.148864481290292,0.2919994910511832,-7.359137762721743,1.851019272613581e-13,5.374641380086055e-13,TRUE
ENSG00000145632.15,4762.369836455135,2.284309073605478,0.11952443191460005,19.111649702193205,2.0198163827529038e-81,9.20614743638054e-80,TRUE
ENSG00000145649.8,666.5644994817139,3.169436368197138,0.20086102920917617,15.779249865818892,4.322950491012116e-56,8.144923541944321e-55,TRUE
ENSG00000145675.15,7217.795142425506,-0.0720472953945143,0.07968839025063841,-0.9041128220548676,0.3659355801067985,0.4025199229177779,FALSE
ENSG00000145681.11,802.0179722325457,4.894207111977316,0.2525099069359762,19.382237993609657,1.090018915211848e-83,5.20350013294574e-82,TRUE
ENSG00000145685.14,2611.3809989029437,2.1990549071689087,0.12871299606266637,17.084948485685604,1.9211278124603e-65,5.0198322740737334e-64,TRUE
ENSG00000145687.16,1706.4891088590512,-0.08902500042592815,0.07716747643932213,-1.15365960549364,0.2486397509346343,0.2814018886685076,FALSE
ENSG00000145692.15,23036.272720540066,-0.0487115950345258,0.25461683535651913,-0.19131333152546232,0.8482801169503629,0.8648920224465857,FALSE
ENSG00000145700.10,43.56128750211971,0.13818064801213603,0.13027587433802384,1.0606771876548826,0.2888366306435371,0.32342791779131896,FALSE
ENSG00000145703.16,5280.796120974756,-0.7302858848344741,0.13724570150529167,-5.321010981216903,1.0319217289427214e-7,2.0996106670092835e-7,FALSE
